File# ACenX ACenY FCenX FCenY Time[MJD] Raw_Flux Bkg_Flux Res_Flux
16408064_0003 67.40830159934696 189.66262439501344 67.13136702971268 189.88479201614825 53703.9892932 1066.159135920785 -8.231277396739515 1074.3904133175245
16408064_0004 535.9547646789553 183.94869820557352 67.13136702971268 189.88479201614825 53703.9896358 1066.159135920785 -8.231277396739515 1074.3904133175245
16408064_0004 536.0549384025094 183.89642505410401 67.13136702971268 189.88479201614825 53703.9896589 1066.159135920785 -8.231277396739515 1074.3904133175245
16408064_0005 193.3351023415116 189.48113228146917 192.91799477746423 189.88737235825107 53703.9899738 1072.3549908533196 15.160922369403258 1057.1940684839162
16408064_0005 193.1601762011192 189.49875123844626 192.82215049780177 189.90977389065287 53703.9899968 1036.076834436599 -5.346804936239058 1041.4236393728381
16408064_0006 536.5975716000775 53.39167633323287 192.82215049780177 189.90977389065287 53703.9903304 1036.076834436599 -5.346804936239058 1041.4236393728381
16408064_0006 536.688251088592 53.35849150945106 192.82215049780177 189.90977389065287 53703.9903534 1036.076834436599 -5.346804936239058 1041.4236393728381
16408064_0007 193.03690169583692 63.64558231899687 192.7645025271922 63.92178524355813 53703.9906683 1081.2468997832516 16.358925308718515 1064.8879744745332
16408064_0007 192.90265145339097 63.670716928755326 192.60793567673807 63.94109140145454 53703.9906913 1045.9304922848846 -8.59626985757049 1054.526762142455
16408064_0008 402.05346241081605 54.233631949266176 192.60793567673807 63.94109140145454 53703.9909831 1045.9304922848846 -8.59626985757049 1054.526762142455
16408064_0008 402.1169993352832 54.2690346677031 192.60793567673807 63.94109140145454 53703.9910061 1045.9304922848846 -8.59626985757049 1054.526762142455
16408064_0009 67.06128669758618 64.09793399578021 66.9116048488473 64.16352353272542 53703.9913256 1093.3322527598375 11.357102917727714 1081.9751498421099
16408064_0009 66.95870044303068 64.1023765655713 66.81086223605251 64.17205821387202 53703.9913487 1050.4939435892718 -8.24110650282561 1058.7350500920975
16578816_0000 468.02454224675967 118.54376685212242 66.81086223605251 64.17205821387202 53726.6677667 1050.4939435892718 -8.24110650282561 1058.7350500920975
16578816_0000 468.02454224675967 118.54376685212242 66.81086223605251 64.17205821387202 53726.6677897 1050.4939435892718 -8.24110650282561 1058.7350500920975
16578816_0001 130.4849702896681 126.90855128917237 130.25704491273007 126.90428622774935 53726.6681324 1062.0695882058815 11.363066485935486 1050.706521719946
16578816_0001 130.4274895777888 126.90873470055726 130.20939715037284 126.88845305519162 53726.6681554 1037.6163284200416 -6.201692770071151 1043.8180211901126
16578816_0002 401.72325583666236 182.40687011204875 130.20939715037284 126.88845305519162 53726.6684657 1037.6163284200416 -6.201692770071151 1043.8180211901126
16578816_0002 401.8483861331473 182.44746338854273 130.20939715037284 126.88845305519162 53726.6684888 1037.6163284200416 -6.201692770071151 1043.8180211901126
