AOR Filepath,Target Coordinates
/data1/phot_cal/spitzer/michaela/r40712704,16 36 03.0282425488 +01 22 53.002469882
/data1/phot_cal/spitzer/michaela/r40712960,13 47 42.16365 -32 25 48.1404
/data1/phot_cal/spitzer/michaela/r40713216,13 07 35.0632535055 +34 24 06.062938421
/data1/phot_cal/spitzer/michaela/r40713472,14 59 45.0355324104 -43 48 40.807501554
/data1/phot_cal/spitzer/michaela/r40713728,11 30 35.0166855640 -57 08 01.943169455
/data1/phot_cal/spitzer/michaela/r40713984,01 02 35.6217931241 +27 44 52.632775513
/data1/phot_cal/spitzer/michaela/r40714240,17 21 00.3744881851 -21 06 46.586923141
/data1/phot_cal/spitzer/michaela/r40714496,03 03 31.9950259472 -10 58 30.252871471
/data1/phot_cal/spitzer/michaela/r40714752,13 40 23.2323586063 +50 31 09.896167059
/data1/phot_cal/spitzer/michaela/r40715008,15 21 48.1511171112 -48 19 03.462483973
/data1/phot_cal/spitzer/michaela/r40715264,10 18 51.9479311289 +44 02 53.955704979
/data1/phot_cal/spitzer/michaela/r40715520,22 58 15.5411942071 -02 23 43.387117210
/data1/phot_cal/spitzer/michaela/r40715776,06 04 29.9429293369 +44 15 37.597677891
/data1/phot_cal/spitzer/michaela/r40716032,20 07 50.36773 +09 23 59.4022
/data1/phot_cal/spitzer/michaela/r40716288,00 43 32.8583686531 +33 50 40.417151504
/data1/phot_cal/spitzer/michaela/r40716544,04 45 38.5794978854 -50 04 27.119812216
/data1/phot_cal/spitzer/michaela/r40716800,13 34 16.25868 -00 18 49.5959
/data1/phot_cal/spitzer/michaela/r40717056,15 52 08.2379448833 +10 52 28.090381446
/data1/phot_cal/spitzer/michaela/r40717312,09 00 49.2603557124 +23 46 48.160453430
/data1/phot_cal/spitzer/michaela/r40717568,07 23 04.6058893366 +18 16 24.275839376
/data1/phot_cal/spitzer/michaela/r40717824,16 42 27.8126680268 +49 56 11.181266805
/data1/phot_cal/spitzer/michaela/r40718080,07 29 55.9568245403 +49 40 20.861583932
/data1/phot_cal/spitzer/michaela/r40718336,03 21 54.7563889271 +52 19 53.477947056
/data1/phot_cal/spitzer/michaela/r40718592,12 15 20.2704171661 +87 42 00.427589080
/data1/phot_cal/spitzer/michaela/r40718848,05 12 17.9068202083 -11 52 08.819847301
/data1/phot_cal/spitzer/michaela/r40719104,20 41 42.2464040664 -22 19 20.517185503
/data1/phot_cal/spitzer/michaela/r40719360,17 20 52.6302603972 -10 41 47.079073100
/data1/phot_cal/spitzer/michaela/r40719616,00 20 00.4079008772 +38 13 38.631019880
/data1/phot_cal/spitzer/michaela/r40719872,03 08 22.4330561823 -60 10 21.177699815
/data1/phot_cal/spitzer/michaela/r40720128,16 35 50.3673864640 -53 45 25.377472978
/data1/phot_cal/spitzer/michaela/r40720384,11 57 30.9076970962 -27 03 21.379217972
/data1/phot_cal/spitzer/michaela/r40720640,01 43 14.1832675014 -21 36 56.307664861
/data1/phot_cal/spitzer/michaela/r40720896,15 25 58.5027536871 -26 42 20.818787972
/data1/phot_cal/spitzer/michaela/r40721152,21 18 34.8827547583 +11 34 07.787823885
/data1/phot_cal/spitzer/michaela/r40721408,10 08 43.1409121581 +34 14 32.148705342
/data1/phot_cal/spitzer/michaela/r40721664,05 54 14.0068931211 -29 08 50.071753648
/data1/phot_cal/spitzer/michaela/r40721920,10 43 28.2716326261 -29 03 51.429322869
/data1/phot_cal/spitzer/michaela/r40722176,14 33 35.5447711542 +65 23 43.548748157
/data1/phot_cal/spitzer/michaela/r40722432,23 16 42.3028134294 +53 12 48.514282989
/data1/phot_cal/spitzer/michaela/r40722688,18 29 11.9240526203 -29 15 34.320056029
/data1/phot_cal/spitzer/michaela/r40722944,01 49 23.3505045594 -10 42 13.019336799
/data1/phot_cal/spitzer/michaela/r40723200,14 55 11.0440401768 +53 40 49.247114921
/data1/phot_cal/spitzer/michaela/r40723456,16 10 24.3152754550 +43 49 03.498734567
/data1/phot_cal/spitzer/michaela/r40723712,01 02 24.57273 +05 03 41.2140
/data1/phot_cal/spitzer/michaela/r40723968,12 15 10.55731 -10 18 44.6354
/data1/phot_cal/spitzer/michaela/r40724224,01 56 32.4941465295 -60 13 35.895976356
/data1/phot_cal/spitzer/michaela/r40724480,18 49 49.3638007809 -23 50 10.453568573
/data1/phot_cal/spitzer/michaela/r40724736,02 40 39.6134420391 -54 32 59.679454971
/data1/phot_cal/spitzer/michaela/r40724992,13 13 03.6172255915 +38 16 37.680204306
/data1/phot_cal/spitzer/michaela/r40725248,10 22 58.1465001832 -66 54 05.395261650
/data1/phot_cal/spitzer/michaela/r40725504,20 41 28.1608758258 +57 25 47.269287046
/data1/phot_cal/spitzer/michaela/r40725760,20 07 35.0902177140 -55 00 57.652458380
/data1/phot_cal/spitzer/michaela/r40726016,10 57 38.0913783447 +69 35 47.820113092
/data1/phot_cal/spitzer/michaela/r40726272,15 12 49.5880154464 -44 30 01.486674504
/data1/phot_cal/spitzer/michaela/r40726528,07 49 18.8519496646 +24 29 19.420370350
/data1/phot_cal/spitzer/michaela/r40726784,14 04 07.1013872063 -37 15 50.467889452
/data1/phot_cal/spitzer/michaela/r40727040,06 13 35.2815963935 +63 23 38.906065593
/data1/phot_cal/spitzer/michaela/r40727296,04 03 14.9983565018 +35 16 23.806254921
/data1/phot_cal/spitzer/michaela/r40727552,14 33 28.8680096728 +52 54 31.646946280
/data1/phot_cal/spitzer/michaela/r40727808,07 45 01.1801564395 +02 08 14.587138412
/data1/phot_cal/spitzer/michaela/r40728064,07 15 50.1392154188 +47 14 23.875808075
/data1/phot_cal/spitzer/michaela/r40728320,02 39 35.3614438275 -68 16 01.014377015
/data1/phot_cal/spitzer/michaela/r40728576,08 19 19.0513949781 +01 20 19.909169161
/data1/phot_cal/spitzer/michaela/r40728832,23 16 18.1577292077 +30 40 12.739942131
/data1/phot_cal/spitzer/michaela/r40729088,16 04 56.7938239883 +39 09 23.434791067
/data1/phot_cal/spitzer/michaela/r40729344,15 15 59.1669446403 +00 47 46.901123937
/data1/phot_cal/spitzer/michaela/r40729600,04 49 52.3319357746 -35 06 27.468063369
/data1/phot_cal/spitzer/michaela/r40729856,00 34 51.2019905484 -61 54 58.129778039
/data1/phot_cal/spitzer/michaela/r40730112,23 03 29.8165324793 -34 44 57.882657520
/data1/phot_cal/spitzer/michaela/r40730368,21 53 59.0017316769 +41 46 44.474771062
/data1/phot_cal/spitzer/michaela/r40730624,17 20 33.7546783324 +48 11 19.609960787
/data1/phot_cal/spitzer/michaela/r40730880,06 46 14.1490160697 +79 33 53.316713406
/data1/phot_cal/spitzer/michaela/r40731136,13 06 56.2929508107 -34 07 19.256871323
/data1/phot_cal/spitzer/michaela/r40731392,18 33 00.9166073789 -39 53 31.278689755
/data1/phot_cal/spitzer/michaela/r40731648,15 50 48.9657639174 +04 28 39.873430528
/data1/phot_cal/spitzer/michaela/r40731904,00 45 28.6874839850 -12 52 50.911758599
/data1/phot_cal/spitzer/michaela/r40732160,03 07 55.7522689086 -28 13 10.963771909
/data1/phot_cal/spitzer/michaela/r40732416,14 16 09.9303389767 +51 22 02.032771982
/data1/phot_cal/spitzer/michaela/r40732672,21 22 26.6007884834 +10 52 25.546056679
/data1/phot_cal/spitzer/michaela/r40732928,14 29 36.8091010490 +41 47 45.289229258
/data1/phot_cal/spitzer/michaela/r40733184,07 02 42.9174485166 -06 47 57.214431983
/data1/phot_cal/spitzer/michaela/r40733440,21 49 05.83681 -72 06 08.9899
/data1/phot_cal/spitzer/michaela/r40733696,19 36 26.5332061910 +50 13 15.960449203
/data1/phot_cal/spitzer/michaela/r40733952,23 02 36.38176 +42 45 28.0628
/data1/phot_cal/spitzer/michaela/r40734208,12 44 59.4050673140 +39 16 44.098316643
/data1/phot_cal/spitzer/michaela/r40734464,21 09 22.4430470593 -73 10 22.560097548
/data1/phot_cal/spitzer/michaela/r40734720,23 29 30.3175898228 -01 02 09.225919667
/data1/phot_cal/spitzer/michaela/r40734976,12 31 18.9199808163 +55 07 08.286582630
/data1/phot_cal/spitzer/michaela/r40735232,14 59 09.6862136504 -42 06 15.083918130
/data1/phot_cal/spitzer/michaela/r40735488,15 03 47.29565 +47 39 14.6228
/data1/phot_cal/spitzer/michaela/r40735744,06 17 09.5644399864 -37 15 12.777786995
/data1/phot_cal/spitzer/michaela/r40736000,23 15 57.8875774044 +24 46 15.390177229
/data1/phot_cal/spitzer/michaela/r40736256,19 46 25.5997765489 +33 43 39.342745085
/data1/phot_cal/spitzer/michaela/r40736512,19 46 23.92746 +32 01 01.4390
/data1/phot_cal/spitzer/michaela/r40736768,20 43 15.9971544063 -29 25 26.107915068
/data1/phot_cal/spitzer/michaela/r40737024,05 39 31.1505275696 -03 33 52.928620584
/data1/phot_cal/spitzer/michaela/r40737280,13 42 26.0345744565 -01 41 10.576426876
/data1/phot_cal/spitzer/michaela/r40737536,21 09 20.7283406572 -82 01 38.112254025
/data1/phot_cal/spitzer/michaela/r40737792,03 35 00.9398258924 -48 25 08.906751155
/data1/phot_cal/spitzer/michaela/r40738048,18 13 53.8327884671 +64 23 50.225272101
/data1/phot_cal/spitzer/michaela/r40738304,17 44 08.7036342277 -51 50 02.591049123
/data1/phot_cal/spitzer/michaela/r40738560,23 07 28.7156905667 +21 08 03.302133882
/data1/phot_cal/spitzer/michaela/r40738816,23 15 57.36553 -81 22 21.2137
/data1/phot_cal/spitzer/michaela/r40739072,15 42 41.0216647465 -34 42 37.474598187
/data1/phot_cal/spitzer/michaela/r40739328,01 37 37.7077858573 -09 24 13.774782435
/data1/phot_cal/spitzer/michaela/r40739584,07 31 57.3231881126 +36 13 47.358140392
/data1/phot_cal/spitzer/michaela/r40739840,01 37 35.4668233260 -06 45 37.531277337
/data1/phot_cal/spitzer/michaela/r40740096,07 49 55.0604326704 +27 21 47.458599312
/data1/phot_cal/spitzer/michaela/r40740352,04 41 18.8553438360 +20 54 05.447950758
/data1/phot_cal/spitzer/michaela/r40740608,14 41 52.4595434093 -75 08 22.124448333
/data1/phot_cal/spitzer/michaela/r40740864,14 46 23.2823717748 +16 29 48.116967931
/data1/phot_cal/spitzer/michaela/r40741120,01 39 47.8131372047 -56 11 35.950002567
/data1/phot_cal/spitzer/michaela/r40741376,13 55 02.55694 -29 05 25.9126
/data1/phot_cal/spitzer/michaela/r40741632,11 29 43.5640426785 +56 44 15.269702031
/data1/phot_cal/spitzer/michaela/r40741888,12 57 43.9586134003 -14 27 48.319254062
/data1/phot_cal/spitzer/michaela/r40742144,11 29 04.12195 +39 20 13.1119
/data1/phot_cal/spitzer/michaela/r40742400,11 24 59.7800058193 +40 00 12.675257468
/data1/phot_cal/spitzer/michaela/r40742656,02 44 56.5356557218 +10 06 50.910233097
/data1/phot_cal/spitzer/michaela/r40742912,01 46 38.7175185508 +12 24 42.385146770
/data1/phot_cal/spitzer/michaela/r40743168,20 11 06.0735700815 +16 11 16.793163680
/data1/phot_cal/spitzer/michaela/r40743424,20 39 51.8753142885 +11 14 58.702911143
/data1/phot_cal/spitzer/michaela/r40743680,18 36 39.0752784827 +06 40 18.496466779
/data1/phot_cal/spitzer/michaela/r40743936,11 34 21.9486240573 +03 03 36.593145498
/data1/phot_cal/spitzer/michaela/r40744192,02 39 01.1406656889 -58 11 13.476313766
/data1/phot_cal/spitzer/michaela/r40744448,08 34 31.6518115846 -00 43 33.828433319
/data1/phot_cal/spitzer/michaela/r40744704,07 12 33.6255688490 -46 45 33.495276525
/data1/phot_cal/spitzer/michaela/r40744960,13 15 26.4365717001 -87 33 38.460938316
/data1/phot_cal/spitzer/michaela/r40745216,09 02 26.7920254257 -66 23 45.892538617
/data1/phot_cal/spitzer/michaela/r40745472,15 48 09.4631713406 +01 34 18.270084754
/data1/phot_cal/spitzer/michaela/r40745728,20 42 18.7827687449 -52 41 57.354516831
/data1/phot_cal/spitzer/michaela/r40745984,11 10 41.87558 +31 09 32.7260
/data1/phot_cal/spitzer/michaela/r40746240,20 30 10.66191 +26 50 34.0601
/data1/phot_cal/spitzer/michaela/r40746496,07 00 18.0357152121 -05 22 01.778490073
/data1/phot_cal/spitzer/michaela/r40746752,04 05 20.2584363613 +22 00 32.055953585
/data1/phot_cal/spitzer/michaela/r40747008,14 46 10.87977 -21 10 33.4621
/data1/phot_cal/spitzer/michaela/r40747264,12 39 38.92950 -37 17 12.9629
/data1/phot_cal/spitzer/michaela/r40747520,20 43 11.0199854568 +66 39 26.806834733
/data1/phot_cal/spitzer/michaela/r40747776,04 28 00.7833328503 +21 37 11.652517024
/data1/phot_cal/spitzer/michaela/r40748032,10 12 17.6684359061 -03 44 44.393843397
/data1/phot_cal/spitzer/michaela/r40748288,03 17 46.1632605674 -62 34 31.154247481
/data1/phot_cal/spitzer/michaela/r40748544,11 15 20.7401883676 -18 08 37.461622585
/data1/phot_cal/spitzer/michaela/r40748800,22 36 07.7033175942 -54 36 38.232133858
/data1/phot_cal/spitzer/michaela/r40749056,01 44 55.8251018821 +20 04 59.336256238
/data1/phot_cal/spitzer/michaela/r40749312,03 33 13.4903859633 +46 15 26.544579583
/data1/phot_cal/spitzer/michaela/r40749568,12 30 50.1357900550 +53 04 35.786317103
/data1/phot_cal/spitzer/michaela/r40749824,13 45 41.2455350402 -33 02 37.382451476
/data1/phot_cal/spitzer/michaela/r40750080,14 50 20.4239431570 +82 30 42.988347839
/data1/phot_cal/spitzer/michaela/r40750336,20 10 52.4177974242 +77 14 20.299363695
/data1/phot_cal/spitzer/michaela/r40750592,22 38 45.5745793091 -20 37 16.086999376
/data1/phot_cal/spitzer/michaela/r40750848,18 40 54.8822220703 +31 31 59.089578474
/data1/phot_cal/spitzer/michaela/r40751104,11 24 40.31308 -61 38 51.2382
/data1/phot_cal/spitzer/michaela/r40751360,13 41 55.6888951599 -00 07 44.910379473
/data1/phot_cal/spitzer/michaela/r40751616,01 50 54.4351104603 -50 12 22.093636860
/data1/phot_cal/spitzer/michaela/r40751872,05 55 43.1622157600 -38 06 16.258479150
/data1/phot_cal/spitzer/michaela/r40752128,11 41 03.0159358291 +34 12 05.882438337
/data1/phot_cal/spitzer/michaela/r40752384,05 07 27.0060371376 +18 38 42.179937542
/data1/phot_cal/spitzer/michaela/r40752640,19 41 51.9731830550 +50 31 03.086127222
/data1/phot_cal/spitzer/michaela/r40752896,09 39 57.8048960970 +35 20 09.447455049
/data1/phot_cal/spitzer/michaela/r40753152,02 04 35.1639886977 -54 52 54.048296835
/data1/phot_cal/spitzer/michaela/r40753408,22 18 15.6134595819 -53 37 37.466488939
/data1/phot_cal/spitzer/michaela/r40753664,09 31 19.41603 -13 29 18.9355
/data1/phot_cal/spitzer/michaela/r40753920,08 40 56.2950535699 +19 34 49.231323265
/data1/phot_cal/spitzer/michaela/r40754176,10 38 19.8669976042 +60 07 28.333324470
/data1/phot_cal/spitzer/michaela/r40754432,23 21 36.5139778235 +44 05 52.378066906
/data1/phot_cal/spitzer/michaela/r40754688,02 42 33.4666 -50 48 01.056
/data1/phot_cal/spitzer/michaela/r40754944,09 26 53.1293450842 +75 56 03.341520264
/data1/phot_cal/spitzer/michaela/r40755200,16 55 28.75758 -08 20 10.7876
/data1/phot_cal/spitzer/michaela/r40755456,06 26 10.2539732357 +18 45 24.784795160
/data1/phot_cal/spitzer/michaela/r40755712,12 44 14.5447567445 +51 45 33.372388151
/data1/phot_cal/spitzer/michaela/r40755968,11 05 46.1593527912 +50 10 20.863055067
/data1/phot_cal/spitzer/michaela/r40756224,14 19 34.8634227884 -05 09 04.290184448
/data1/phot_cal/spitzer/michaela/r40756480,15 03 06.11633 -41 59 33.2128
/data1/phot_cal/spitzer/michaela/r40756736,13 54 38.3442272593 -34 35 51.140133284
/data1/phot_cal/spitzer/michaela/r40756992,08 12 14.4388962626 +51 54 25.523304609
/data1/phot_cal/spitzer/michaela/r40757248,08 08 56.3488300007 +32 49 11.398792270
/data1/phot_cal/spitzer/michaela/r40757504,14 19 16.2796600897 +13 00 15.485871376
/data1/phot_cal/spitzer/michaela/r40757760,14 14 21.35665 -15 21 21.7551
/data1/phot_cal/spitzer/michaela/r40758016,09 08 51.0705427688 +33 52 55.988119240
/data1/phot_cal/spitzer/michaela/r40758272,14 56 23.0406690689 +49 37 42.416350556
/data1/phot_cal/spitzer/michaela/r40758528,12 33 34.2192186914 +24 16 58.742920851
/data1/phot_cal/spitzer/michaela/r40758784,20 02 35.1592177619 -50 03 09.724119656
/data1/phot_cal/spitzer/michaela/r40759040,22 54 39.0114202204 -15 49 14.848081697
/data1/phot_cal/spitzer/michaela/r40759296,19 58 32.9841924039 -54 56 12.809933392
/data1/phot_cal/spitzer/michaela/r40759552,20 02 34.1554126834 +15 35 31.468493182
/data1/phot_cal/spitzer/michaela/r40759808,16 01 02.6608052290 +33 18 12.642245533
/data1/phot_cal/spitzer/michaela/r40760064,20 59 59.6921153161 -36 07 46.702973776
/data1/phot_cal/spitzer/michaela/r40760320,15 35 57.0367676819 +54 37 49.751682545
/data1/phot_cal/spitzer/michaela/r40760576,12 48 10.7056958078 -24 48 23.767614392
/data1/phot_cal/spitzer/michaela/r40760832,06 51 42.4213054238 -36 13 48.974966579
/data1/phot_cal/spitzer/michaela/r40761088,20 16 26.4481841445 -35 11 54.476960125
/data1/phot_cal/spitzer/michaela/r40761344,02 38 24.8351792105 -37 59 25.959296393
/data1/phot_cal/spitzer/michaela/r40761600,19 45 35.6049988618 +30 00 36.784439353
/data1/phot_cal/spitzer/michaela/r40761856,19 25 32.1931562060 +66 47 38.136526818
/data1/phot_cal/spitzer/michaela/r40762112,00 24 08.9765451863 -62 11 04.393080373
/data1/phot_cal/spitzer/michaela/r40762368,19 45 33.52829 +33 36 07.1859
/data1/phot_cal/spitzer/michaela/r40762624,11 24 21.7622421433 -05 54 35.945806454
/data1/phot_cal/spitzer/michaela/r40762880,07 42 57.0929163265 -45 10 23.216409952
/data1/phot_cal/spitzer/michaela/r40763136,22 22 16.2060583910 -54 33 38.206415215
/data1/phot_cal/spitzer/michaela/r40763392,23 59 13.6997479575 -26 02 55.487154980
/data1/phot_cal/spitzer/michaela/r40763648,04 30 38.8891812919 +15 41 30.762581514
/data1/phot_cal/spitzer/michaela/r40763904,02 46 45.1041276622 -21 38 22.281634461
/data1/phot_cal/spitzer/michaela/r40764160,18 06 23.7191233831 -36 01 11.229463639
/data1/phot_cal/spitzer/michaela/r40764416,07 39 59.3285412183 -03 35 51.026043193
/data1/phot_cal/spitzer/michaela/r40764672,05 27 39.3523551876 -60 24 57.584559812
/data1/phot_cal/spitzer/michaela/r40764928,03 24 59.7305962819 -05 21 49.519965991
/data1/phot_cal/spitzer/michaela/r40765184,20 59 50.8480667259 +16 49 27.625231968
/data1/phot_cal/spitzer/michaela/r40765440,21 55 11.39417 -61 53 11.7947
/data1/phot_cal/spitzer/michaela/r40765696,09 16 11.3275757272 +54 01 18.687827265
/data1/phot_cal/spitzer/michaela/r40765952,22 39 50.7667841150 +04 06 58.015649815
/data1/phot_cal/spitzer/michaela/r40766208,10 56 30.7993244117 +07 23 18.508791002
/data1/phot_cal/spitzer/michaela/r40766464,23 31 22.2087185647 +59 09 55.866485371
/data1/phot_cal/spitzer/michaela/r40766720,15 57 40.7437764165 -42 37 27.242293192
/data1/phot_cal/spitzer/michaela/r40766976,00 23 15.9621384467 -33 10 03.093974908
/data1/phot_cal/spitzer/michaela/r40767232,09 39 28.0513140479 +35 14 35.087075197
/data1/phot_cal/spitzer/michaela/r40767488,02 29 01.7234758562 -19 58 45.035477673
/data1/phot_cal/spitzer/michaela/r40767744,15 32 12.9326267337 -41 16 32.131578815
/data1/phot_cal/spitzer/michaela/r40768000,07 52 15.66199 -34 42 19.5867
/data1/phot_cal/spitzer/michaela/r40768256,04 43 35.4357143098 +27 41 14.649499509
