AORKEY,Target Coordinates,DateObs,Mission,Read Mode,Cycling DPattern,DScale,DPosition,FTime (sec),Time (MJD),Flux (mJy),Error (mJy),Spread (%),Outliers Rejected
40676352,"121.94106588,  21.581814",2010-12-17T18:40:55.160,WARM,SUB,NO,medium,4,0.02,55547.7784162,8896.214478251262,216.21670172495635,2.430434902997733,0
40677120,"28.83182683, -60.3124794",2010-10-27T01:12:51.048,WARM,SUB,NO,medium,4,0.02,55496.0505908,2080.997124722928,128.41308536623063,6.170747851625602,0
40677632,"321.91690473,  27.608592",2010-12-23T16:06:03.785,WARM,SUB,NO,medium,4,0.02,55553.6708771,2305.3903418785158,61.59588772236112,2.6718203248899948,0
40677888,"357.61609122,  30.353258",2011-02-09T18:04:39.150,WARM,SUB,NO,medium,4,0.02,55601.7532309,931.4428859462162,56.61167263191533,6.077846906781167,0
40678144,"185.49936098, -41.059239",2011-04-12T18:28:13.548,WARM,SUB,NO,medium,4,0.02,55663.7696013,1288.6503326969548,77.27568694596066,5.996637333281408,0
40678400,"234.01740303,  52.069809",2010-09-19T00:50:01.406,WARM,SUB,NO,medium,4,0.02,55458.0347385,1412.502857371935,46.64526812157059,3.3023131867044517,0
40679168,"347.21472239, -25.830610",2010-12-22T06:29:01.471,WARM,SUB,NO,medium,4,0.02,55552.2701559,1953.9193932775008,0.0,0.0,0
40679424,"332.1776829, -33.1256939",2011-07-06T04:44:08.968,WARM,SUB,NO,medium,4,0.02,55748.197326,1651.7302460911178,45.82935031702305,2.774626814849455,0
40679936,"187.75233514,  24.567168",2011-03-12T22:02:15.915,WARM,SUB,NO,medium,4,0.02,55632.9182398,2230.9635973644104,29.22921459478296,1.3101609828736527,0
40680960,"91.53908976, -66.0396195",2010-09-25T21:05:35.968,WARM,SUB,NO,medium,4,0.02,55464.8788885,1459.4317289202104,32.62041151748978,2.23514473963264,0
40681472,"114.14950245, -67.613336",2011-01-22T01:21:23.683,WARM,SUB,NO,medium,4,0.02,55583.0565241,893.4616474310553,67.09773427355485,7.5098617233855585,0
40681984,"214.55789657, -81.007757",2010-10-27T16:32:29.874,WARM,SUB,NO,medium,4,0.02,55496.6892347,5329.974694247232,123.7024019656271,2.320881600041029,0
40682496,"80.65621362,  2.60319078",2010-10-30T14:13:20.230,WARM,SUB,NO,medium,4,0.02,55499.5925953,2397.566380342706,57.39580965002393,2.3939195227545618,0
40682752,"329.88372181, -60.932972",2010-12-01T23:56:01.304,WARM,SUB,NO,medium,4,0.02,55531.9972373,932.081082134028,60.22725368289455,6.461589537361108,0
40683264,"192.19603436,  24.840227",2011-03-15T23:05:21.230,WARM,SUB,NO,medium,4,0.02,55635.9620513,4059.379880730451,27.93604581620525,0.6881850587281917,0
40683520,"63.54034975, -46.1324390",2010-10-25T11:50:16.698,WARM,SUB,NO,medium,4,0.02,55494.4932488,2187.3983628290152,42.76068133138214,1.9548648320317255,0
40683776,"75.61841792, -21.2566445",2010-10-19T06:38:25.878,WARM,SUB,NO,medium,4,0.02,55488.2766884,4781.862032004774,80.1547845329202,1.6762253698757525,0
40684544,"333.18278423, -4.7206784",2010-12-21T20:28:38.789,WARM,SUB,NO,medium,4,0.02,55551.8532267,2506.003122639901,74.69212556131784,2.9805280323288206,0
40684800,"4.37706793, -59.95121369",2010-09-02T06:19:27.185,WARM,SUB,NO,medium,4,0.1,55441.2635091,343.244847239343,20.311064661334175,5.91736913887927,0
40685056,"290.37386572, -34.983432",2010-11-05T08:41:26.050,WARM,SUB,NO,medium,4,0.02,55505.3621071,3191.666177031397,62.01190763525719,1.9429321299803077,0
40685568,"104.60853293, -12.991856",2010-11-26T00:04:16.511,WARM,SUB,NO,medium,4,0.02,55526.0029689,1112.6616632728735,32.83533530044857,2.9510619790623545,0
40686080,"295.85556571,  10.089512",2010-11-16T07:44:25.130,WARM,SUB,NO,medium,4,0.1,55516.3225131,584.9981575769835,21.825806000680878,3.7309187589721056,0
40687104,"244.88143701, -30.901858",2010-09-25T08:40:29.875,WARM,SUB,NO,medium,4,0.02,55464.3614569,381.088285213214,685.5896535024743,179.9031038487304,0
40687360,"62.15257007,  38.0397377",2010-10-26T21:18:29.389,WARM,SUB,NO,medium,4,0.02,55495.8878402,5704.857785467382,136.47023510973358,2.3921759356978076,0
40687616,"18.19221327, -25.2355791",2011-01-19T02:10:28.537,WARM,SUB,NO,medium,4,0.02,55580.0906081,887.6737093892018,49.107341804151055,5.53213881235046,0
40688384,"230.67028099, -44.689616",2011-04-23T14:01:04.687,WARM,SUB,NO,medium,4,0.02,55674.584082,7350.043580742186,97.2181970762973,1.3226887161733059,0
40688640,"353.91688283, -27.490486",2011-01-03T01:38:41.498,WARM,SUB,NO,medium,4,0.02,55564.0685359,2186.4903767128176,0.0,0.0,0
40688896,"161.06061433,  19.758833",2011-01-17T15:18:38.776,WARM,SUB,NO,medium,4,0.02,55578.6379488,1519.921575278666,47.996874348888284,3.1578520319437158,0
40689152,"11.36731004, -51.6260938",2010-09-07T08:47:55.727,WARM,SUB,NO,medium,4,0.1,55446.3666172,366.40209821296816,17.325928486552034,4.728665193527762,0
40689408,"309.46762138, -25.109216",2010-11-23T22:14:31.988,WARM,SUB,NO,medium,4,0.02,55523.9267591,1922.3181913091103,41.09041694362437,2.137545029194233,0
40689920,"322.0581118, -11.5682886",2011-07-06T04:16:53.884,WARM,SUB,NO,medium,4,0.02,55748.1784014,2346.170309103786,33.00577807289662,1.406793784101057,0
40690176,"350.43521367,  45.176052",2010-09-19T02:14:42.576,WARM,SUB,NO,medium,4,0.02,55458.0935483,1688.65571877279,43.68279023844985,2.5868381430760667,0
40690432,"84.65778057, -16.9192882",2010-11-21T19:49:56.108,WARM,SUB,NO,medium,4,0.02,55521.8263438,1105.2181627907264,25.410435010594643,2.299132955472984,0
40690688,"269.727858,  67.79358942",2010-09-19T01:22:56.099,WARM,SUB,NO,medium,4,0.02,55458.0575937,1054.8201442309867,30.208984479748867,2.863899086964502,0
40691200,"205.97064714, -52.099644",2010-10-07T05:38:44.993,WARM,SUB,NO,medium,4,0.02,55476.235243,3154.261522230346,58.138764068654716,1.8431814755659632,0
40691456,"265.95170383, -13.508698",2010-10-27T00:14:59.450,WARM,SUB,NO,medium,4,0.02,55496.0104103,2160.4973257907563,65.32084903770144,3.023417259440188,0
40691712,"160.75783929,  26.325563",2011-01-11T07:32:40.471,WARM,SUB,NO,medium,4,0.02,55572.3143573,2867.3988533388883,56.660236326646974,1.976015170009224,0
40692736,"126.18917284,  17.181752",2010-12-17T18:38:30.554,WARM,SUB,NO,medium,4,0.02,55547.7767425,1442.4865442164446,46.03991975997951,3.191705319163881,0
40692992,"21.67966648,  43.6918757",2010-09-19T07:01:54.519,WARM,SUB,NO,medium,4,0.02,55458.2929921,1415.5852276809223,74.6393879347801,5.272687682468813,0
40693248,"210.75717733, -31.684035",2011-04-19T15:30:14.027,WARM,SUB,NO,medium,4,0.02,55670.6459957,3112.6915130982584,114.61220801717396,3.6820933759379573,0
40693504,"256.34454441,  12.740828",2010-10-26T11:14:02.243,WARM,SUB,NO,medium,4,0.02,55495.4680815,4343.289268404006,72.4003567077004,1.6669476112122914,0
40693760,"111.48840577, -2.2484673",2010-12-05T00:46:29.125,WARM,SUB,NO,medium,4,0.02,55535.0322815,1784.1437497110533,26.979093057750998,1.5121591554559621,0
40694528,"168.63817223,  25.710386",2011-01-19T02:59:50.741,WARM,SUB,NO,medium,4,0.02,55580.1248928,1565.9107813439623,29.88057533711953,1.9081914303875063,0
40694784,"259.35626981, -66.951036",2010-10-27T16:17:49.879,WARM,SUB,NO,medium,4,0.02,55496.6790495,4249.367599351974,68.55241557671206,1.6132380636395465,0
40695040,"107.01766137,  29.834495",2010-11-25T17:19:40.880,WARM,SUB,NO,medium,4,0.02,55525.7220009,1221.0580640642863,39.906274569876814,3.2681717392741305,0
40695296,"289.91249514,  37.330540",2010-10-20T03:51:15.211,WARM,SUB,NO,medium,4,0.02,55489.1605927,3704.3212062120574,0.0,0.0,0
40696064,"292.06415192,  12.535900",2011-06-10T11:11:15.519,WARM,SUB,NO,medium,4,0.02,55722.4661518,983.6271203383476,25.450287243896714,2.5873917786185414,0
40696576,"63.38791666,  7.71609845",2010-10-13T13:00:00.526,WARM,SUB,NO,medium,4,0.02,55482.5416728,5240.277159851628,25.154909224503253,0.4800301292692596,0
40697344,"11.43997069, -47.5519851",2010-09-07T08:53:33.128,WARM,SUB,NO,medium,4,0.02,55446.3705223,5334.106613358184,0.0,0.0,0
40698368,"328.043408,  5.62662767",2010-12-20T00:57:18.823,WARM,SUB,NO,medium,4,0.1,55550.0398012,457.2239342647773,11.317090566958086,2.4751745739549116,0
40698624,"18.07979112,  12.2818209",2010-09-06T13:05:36.280,WARM,SUB,NO,medium,4,0.02,55445.5455588,1680.2585589264918,43.05012030842004,2.562112841485809,0
40698880,"332.54995255,  6.1979215",2011-01-02T21:44:50.355,WARM,SUB,NO,medium,4,0.02,55563.9061384,14021.304581702314,240.29963545763005,1.7138179550797228,0
40699136,"39.89082255, -11.8720976",2010-10-14T09:00:05.649,WARM,SUB,NO,medium,4,0.02,55483.3750654,9407.971055513677,124.7000941915876,1.3254727661869805,0
40700160,"74.89514242,  1.78352002",2010-10-27T00:41:28.085,WARM,SUB,NO,medium,4,0.02,55496.0287973,1178.9374284168316,33.212646018431265,2.8171678341768973,0
40700416,"262.56845018,  47.402194",2010-09-23T12:20:26.327,WARM,SUB,NO,medium,4,0.02,55462.5141936,2101.228171511117,26.129090895946884,1.2435151617616051,0
40700928,"193.86895839,  65.438474",2011-01-03T21:15:11.574,WARM,SUB,NO,medium,4,0.02,55564.8855506,4795.875472764251,139.42626189416796,2.9072118883396554,0
40702208,"40.82516292,  3.23581639",2010-09-19T06:33:25.525,WARM,SUB,NO,medium,4,0.02,55458.2732121,15004.629432904456,250.6625531749497,1.6705681023035355,0
40702720,"58.64150548, -52.6904264",2010-10-25T11:43:53.706,WARM,SUB,NO,medium,4,0.02,55494.488816,1310.8743015804205,60.02107140563367,4.578705321575904,0
40703232,"82.55835099, -42.6973273",2010-10-15T10:15:34.367,WARM,SUB,NO,medium,4,0.02,55484.4274811,1009.2306014422397,35.00552485633434,3.468535813946757,0
40703744,"158.91194984, -18.568928",2011-01-26T20:33:00.031,WARM,SUB,NO,medium,4,0.02,55587.8562504,1223.3189942485155,43.61907712004026,3.565633929099208,0
40704000,"161.6537579, -24.5854817",2011-02-06T17:50:06.411,WARM,SUB,NO,medium,4,0.02,55598.7431298,873.5833158312427,41.017115476271684,4.695272303505772,0
40705024,"194.00689284,  38.318358",2011-01-31T16:42:30.741,WARM,SUB,NO,medium,4,0.02,55592.6961891,13672.261547719849,482.5375179656092,3.52931748914709,0
40705280,"71.50724987,  11.7055891",2010-10-19T07:01:52.255,WARM,SUB,NO,medium,4,0.02,55488.2929659,3132.1545634283902,30.255637658180355,0.9659688577138151,0
40705536,"320.24925475, -52.477829",2010-11-26T15:22:11.209,WARM,SUB,NO,medium,4,0.1,55526.6404075,801.245987746937,16.084948843681225,2.007491967468228,0
40705792,"143.10653503, -11.184635",2011-01-11T12:08:35.638,WARM,SUB,NO,medium,4,0.02,55572.505968,2104.3547827581706,39.736150879116195,1.8882819192224878,0
40706048,"282.58817884, -26.923634",2010-10-27T00:05:55.068,WARM,SUB,NO,medium,4,0.02,55496.0041096,1276.4224144130396,0.0,0.0,0
40706304,"348.13751916,  49.406202",2010-09-19T02:55:27.780,WARM,SUB,NO,medium,4,0.02,55458.1218493,9095.189886323302,159.14915375136843,1.7498167244499818,0
40706816,"311.52388517, -25.270897",2010-11-23T22:18:05.382,WARM,SUB,NO,medium,4,0.02,55523.929229,16276.985893121759,147.73444966868354,0.9076278043044342,0
40707328,"151.15691225, -11.729699",2011-01-20T10:14:49.355,WARM,SUB,NO,medium,4,0.02,55581.4269601,1258.8548596198084,59.79360385720377,4.749840968581736,0
40707584,"154.77113562, -64.676257",2011-04-18T23:19:08.491,WARM,SUB,NO,medium,4,0.02,55669.9716261,1903.729792715835,100.61556876983313,5.28518118247739,0
40707840,"182.86570661,  53.421557",2011-01-08T23:26:50.726,WARM,SUB,NO,medium,4,0.02,55569.976976,1624.73736669462,83.18786306729255,5.1200806218010895,0
40708352,"147.6253422,  4.3436489",2011-01-09T10:53:31.007,WARM,SUB,NO,medium,4,0.02,55570.4538311,2730.175854817569,48.234758264501345,1.7667271571312173,0
40708864,"41.08905426,  10.9614120",2010-09-19T06:43:57.009,WARM,SUB,NO,medium,4,0.1,55458.2805209,555.0407717425094,16.43700718873406,2.9614053643539187,0
40709632,"246.00537749, -39.192981",2010-09-26T06:19:27.649,WARM,SUB,NO,medium,4,0.02,55465.2635145,8187.122195250593,60.863373502754705,0.7434037510526224,0
40710144,"301.9952451,  77.8244372",2010-09-19T02:02:45.288,WARM,SUB,NO,medium,4,0.02,55458.0852464,1567.550760951666,22.933353938418147,1.4630055057671767,0
40710400,"227.21088688, -45.279861",2011-04-13T23:15:50.943,WARM,SUB,NO,medium,4,0.02,55664.9693396,4316.689922605117,53.15298958313141,1.2313367542288893,0
40710912,"128.13899007, -15.030171",2010-12-23T11:39:16.797,WARM,SUB,NO,medium,4,0.02,55553.4856111,1644.0330292732936,42.939472314948745,2.6118375695851523,0
40711168,"88.62565062, -19.7043483",2010-11-21T19:47:37.881,WARM,SUB,NO,medium,4,0.02,55521.824744,1887.4493132195234,60.22047646397167,3.190574498726558,0
40711424,"7.46623681, -14.86410932",2011-01-21T16:14:18.306,WARM,SUB,NO,medium,4,0.02,55582.6766008,2454.092662109074,52.29657062353195,2.1309941320059083,0
40711680,"333.9755776,  54.6728899",2010-09-18T14:32:10.218,WARM,SUB,NO,medium,4,0.02,55457.6056738,1804.7544916725349,54.149688102121196,3.000390820578516,0
40712704,"249.01261768,  1.3813895",2010-09-26T05:29:42.465,WARM,SUB,NO,medium,4,0.02,55465.2289637,1180.548827304381,36.45745558267296,3.088178543696366,0
40712960,"206.92568187, -32.430039",2011-04-19T15:16:49.532,WARM,SUB,NO,medium,4,0.02,55670.6366844,3594.015668209357,39.48488702706004,1.0986286836844135,0
40713216,"196.89609689,  34.401684",2011-03-26T05:32:37.846,WARM,SUB,NO,medium,4,0.02,55646.2309936,897.4439141840628,31.30861549855684,3.4886431345430626,0
40713984,"15.64842414,  27.7479535",2010-09-25T03:10:27.548,WARM,SUB,NO,medium,4,0.02,55464.1322633,1434.2114405762895,24.469229665138517,1.7061103386057486,0
40714496,"45.88331261, -10.9750702",2010-10-14T09:04:19.352,WARM,SUB,NO,medium,4,0.02,55483.3780018,1490.7035801424558,54.31957548231983,3.643888443410654,0
40714752,"205.09680149,  50.519415",2011-01-26T16:28:51.064,WARM,SUB,NO,medium,4,0.02,55587.6867021,2754.8016298337448,69.87496220893175,2.5364789047677734,0
40715264,"154.71644971,  44.048321",2011-01-08T20:36:01.372,WARM,SUB,NO,medium,4,0.02,55569.8583492,2869.5216644457064,82.96224738945725,2.8911525017352577,0
40715520,"344.56475498, -2.3953853",2011-01-02T22:19:47.637,WARM,SUB,NO,medium,4,0.02,55563.9304125,4593.925128193479,80.7575783905953,1.757921083540874,0
40715776,"91.12476221,  44.2604438",2010-11-10T19:33:47.023,WARM,SUB,NO,medium,4,0.02,55510.8151276,1979.419046286607,37.840364939125465,1.911690453323365,0
40716032,"301.95986554,  9.3998339",2010-12-18T03:34:46.784,WARM,SUB,NO,medium,4,0.02,55548.1491526,2754.326985504999,29.83121382611282,1.0830672604633884,0
40716800,"203.5677445, -0.31377664",2011-03-31T23:39:25.685,WARM,SUB,NO,medium,4,0.02,55651.9857139,2451.1102181067554,69.5592113105939,2.837865502609737,0
40717056,"238.03432477,  10.874469",2011-04-18T06:57:55.323,WARM,SUB,NO,medium,4,0.02,55669.2902236,1594.4232402719485,24.88716006952413,1.560887939972533,0
40717312,"135.20525148,  23.780044",2011-01-08T19:18:28.983,WARM,SUB,NO,medium,4,0.1,55569.8045021,367.5818390165346,10.197471470796218,2.774204378018119,0
40717568,"110.76919121,  18.273409",2010-12-04T06:18:07.133,WARM,SUB,NO,medium,4,0.02,55534.2625826,1600.317481295057,32.434223643104346,2.026736820799892,0
40717824,"250.61588612,  49.936439",2010-09-23T12:29:35.803,WARM,SUB,NO,medium,4,0.02,55462.5205533,2583.979823457351,28.6232535886997,1.1077197015571871,0
40718080,"112.48315344,  49.672461",2010-12-19T19:24:21.676,WARM,SUB,NO,medium,4,0.02,55549.8085842,6219.442325321813,108.14479121268367,1.7388181376388585,0
40718592,"183.83446007,  87.700118",2010-12-23T14:59:37.755,WARM,SUB,NO,medium,4,0.02,55553.6247425,2191.833882434266,48.44783349542888,2.210378892474387,0
40718848,"78.07461175, -11.8691166",2010-11-11T08:09:19.894,WARM,SUB,NO,medium,4,0.02,55511.3398136,3944.119346716364,42.63763045285594,1.0810431101268134,0
40719360,"260.21929275, -10.696410",2010-10-26T11:02:29.657,WARM,SUB,NO,medium,4,0.02,55495.4600655,1804.1464038053316,54.43064568884173,3.016974984626293,0
40719616,"5.00169959,  38.22739751",2010-10-01T17:01:19.486,WARM,SUB,NO,medium,4,0.02,55470.7092533,1934.044875058092,28.682344787804368,1.4830237476750818,0
40720384,"179.37878207, -27.055938",2011-03-28T23:38:03.859,WARM,SUB,NO,medium,4,0.02,55648.9847669,1362.047293019432,64.88041417106906,4.763447973031832,0
40720640,"25.80909695, -21.6156410",2011-03-05T16:57:18.711,WARM,SUB,NO,medium,4,0.1,55625.7064666,381.6939544664946,26.742243295929473,7.00620038200708,0
40721152,"319.64534481,  11.568829",2010-12-20T00:40:09.813,WARM,SUB,NO,medium,4,0.02,55550.0278914,1797.7520240542221,79.03953204050427,4.396575889385307,0
40721408,"152.1797538,  34.2422635",2011-01-08T20:15:46.963,WARM,SUB,NO,medium,4,0.02,55569.8442936,2214.4474341344517,64.9751937345661,2.9341492930927298,0
40721664,"88.55836205, -29.1472421",2010-11-22T23:58:26.246,WARM,SUB,NO,medium,4,0.02,55522.9989149,2129.4427107300125,62.61464314808018,2.9404239349841306,0
40721920,"160.86779847, -29.064285",2011-02-06T17:52:16.403,WARM,SUB,NO,medium,4,0.02,55598.7446343,1699.920118760104,19.889332168905707,1.1700156936440451,0
40722176,"218.39810321,  65.395430",2011-01-03T21:30:45.811,WARM,SUB,NO,medium,4,0.02,55564.8963636,2452.392591458029,50.33511048473882,2.0524899096523908,0
40722432,"349.17626172,  53.213476",2010-09-19T02:53:17.065,WARM,SUB,NO,medium,4,0.02,55458.1203364,5714.362303182905,79.390022429387,1.3893067715564114,0
40722688,"277.29968355, -29.259533",2010-10-27T00:03:38.865,WARM,SUB,NO,medium,4,0.02,55496.0025332,1657.4597929943536,78.33367731226011,4.72612835879072,0
40722944,"27.34729377, -10.7036164",2011-03-03T16:36:15.777,WARM,SUB,NO,medium,4,0.02,55623.6918493,2727.72889857297,63.15872821974911,2.3154327489359745,0
40724736,"40.16505601, -54.5499109",2010-09-07T08:25:49.552,WARM,SUB,NO,medium,4,0.02,55446.351268,6276.3027561189265,60.14580961448368,0.9583000048212461,0
40725248,"155.74227708, -66.901498",2011-04-18T23:15:46.620,WARM,SUB,NO,medium,4,0.02,55669.9692896,2267.4627911387006,58.57244338087226,2.583171093690039,0
40725760,"301.89620924, -55.016014",2010-12-02T00:12:13.471,WARM,SUB,NO,medium,4,0.02,55532.0084892,3129.2149072375455,56.45502606193491,1.8041274803900609,0
40726272,"228.20661673, -44.500412",2011-04-13T23:14:14.170,WARM,SUB,NO,medium,4,0.02,55664.9682196,2238.689513380991,50.3705119764202,2.249999907327386,0
40726528,"117.32854979,  24.488727",2010-12-10T21:25:25.414,WARM,SUB,NO,medium,4,0.02,55540.8926553,1441.1844967586048,50.08096853195095,3.4749866269439473,0
40726784,"211.02958911, -37.264018",2010-09-26T08:56:47.602,WARM,SUB,NO,medium,4,0.02,55465.3727732,2650.078058563624,52.80448031252834,1.9925632055211626,0
40727040,"93.39700665,  63.3941405",2010-12-20T17:39:11.303,WARM,SUB,NO,medium,4,0.1,55550.7355475,684.46602399559,15.95761359463289,2.3313960131256573,0
40727808,"116.25491732,  2.1373853",2010-12-15T13:07:58.618,WARM,SUB,NO,medium,4,0.1,55545.5472062,631.3627863840063,14.477114719351825,2.292994619189763,0
40728064,"108.9589134,  47.2399655",2010-12-19T19:27:52.309,WARM,SUB,NO,medium,4,0.02,55549.8110221,6875.87884316606,54.40958717324871,0.7913110224059057,0
40728320,"39.89733935, -68.2669484",2010-09-07T08:11:47.464,WARM,SUB,NO,medium,4,0.02,55446.3415216,5696.598235459684,70.44235239060157,1.236568728897155,0
40728576,"124.82938081,  1.3388636",2010-12-15T13:42:33.541,WARM,SUB,NO,medium,4,0.02,55545.5712215,1202.42920442529,52.358269763989526,4.354374425645671,0
40729600,"72.46804973, -35.1076300",2010-10-27T00:52:41.877,WARM,SUB,NO,medium,4,0.02,55496.0365958,2233.6538492399677,29.0744280769549,1.301653256920175,0
40729856,"8.71334163, -61.91614716",2010-09-02T06:07:09.002,WARM,SUB,NO,medium,4,0.1,55441.2549653,795.6248535020675,24.1868267693159,3.039978786843296,0
40730112,"345.87423555, -34.749411",2010-12-14T15:07:44.888,WARM,SUB,NO,medium,4,0.02,55544.6303806,5443.401862961276,76.60898244922515,1.4073732635927225,0
40730624,"260.14064449,  48.188780",2010-09-23T12:22:12.835,WARM,SUB,NO,medium,4,0.02,55462.5154263,2523.500491158328,16.613255032177136,0.6583416603398948,0
40731136,"196.73455396, -34.122015",2011-04-15T21:22:31.911,WARM,SUB,NO,medium,4,0.02,55666.8906471,1261.9366493570162,45.874274998797624,3.635228045890541,0
40731392,"278.2538192, -39.8920218",2010-10-26T23:56:59.264,WARM,SUB,NO,medium,4,0.02,55495.9979082,2512.305244907836,31.741591736454833,1.2634448700368524,0
40731648,"237.70402402,  4.4777426",2011-04-18T07:08:21.709,WARM,SUB,NO,medium,4,0.02,55669.2974735,11792.956155870514,895.1646278187136,7.590672058702619,0
40732416,"214.04137641,  51.367231",2011-01-31T17:15:12.441,WARM,SUB,NO,medium,4,0.02,55592.718894,5871.876926857334,165.87277368708465,2.8248680235173254,0
40732672,"320.61083662,  10.873762",2010-12-20T00:38:29.625,WARM,SUB,NO,medium,4,0.02,55550.0267318,910.221348743858,54.73368356563058,6.013227841905187,0
40732928,"217.40337125,  41.795913",2011-04-16T20:22:29.627,WARM,SUB,NO,medium,4,0.02,55667.848954,3735.8881895760555,0.0,0.0,0
40733952,"345.65159067,  42.757795",2010-09-19T02:20:00.318,WARM,SUB,NO,medium,4,0.02,55458.0972259,3814.1324391435887,49.94698033392586,1.3095240170826572,0
40734720,"352.37632329, -1.0358960",2011-01-09T20:06:22.192,WARM,SUB,NO,medium,4,0.02,55570.8377569,2051.41877119638,41.38478220427187,2.017373672569858,0
40734976,"187.82883325,  55.118968",2011-01-08T23:28:51.129,WARM,SUB,NO,medium,4,0.02,55569.9783695,1706.5212544584356,40.60012918405063,2.379116525972311,0
40735232,"224.79035922, -42.104189",2011-04-13T23:12:08.756,WARM,SUB,NO,medium,4,0.02,55664.966768,9148.144274326387,89.74851824492659,0.9810570926040091,0
40735744,"94.28985183, -37.2535493",2010-11-23T00:12:33.995,WARM,SUB,NO,medium,4,0.02,55523.0087268,1971.6297565076288,22.48599147521113,1.1404773843057043,0
40736000,"348.99119824,  24.770941",2011-01-18T16:13:38.383,WARM,SUB,NO,medium,4,0.02,55579.6761387,1820.2523795201246,39.81363716034604,2.1872591739636764,0
40737024,"84.87979386, -3.56470239",2010-10-30T14:10:45.050,WARM,SUB,NO,medium,4,0.02,55499.5907992,2418.311513979509,74.69472157323317,3.0887138047123432,0
40737280,"205.60847739, -1.6862712",2011-04-01T07:11:01.787,WARM,SUB,NO,medium,4,0.02,55652.2993262,962.8529061651269,28.0734794580677,2.915656096410345,0
40738048,"273.47430329,  64.397284",2010-09-19T00:12:05.085,WARM,SUB,NO,medium,4,0.02,55458.0083922,8782.273680617232,70.99039267399985,0.8083372854876749,0
40738560,"346.86964871,  21.134250",2011-01-09T23:43:04.141,WARM,SUB,NO,medium,4,0.02,55570.9882424,2386.0932721535605,55.719440928617786,2.335174470289185,0
40739072,"235.6709236, -34.7104096",2010-09-25T08:45:13.593,WARM,SUB,NO,medium,4,0.02,55464.3647407,2578.066157994801,33.48110480821281,1.2986906757371248,0
40739328,"24.40711577, -9.40382633",2011-02-08T17:39:40.044,WARM,SUB,NO,medium,4,0.02,55600.7358801,3238.614196589245,0.0,0.0,0
40739584,"112.98884662,  36.229821",2010-11-27T07:53:12.152,WARM,SUB,NO,medium,4,0.1,55527.3286129,702.1599269690449,0.0,0.0,0
40739840,"24.39777843, -6.76042535",2011-02-08T17:41:39.341,WARM,SUB,NO,medium,4,0.02,55600.7372609,1430.2408982479324,0.0,0.0,0
40740096,"117.47941847,  27.363182",2010-12-17T18:43:28.257,WARM,SUB,NO,medium,4,0.02,55547.7801882,2381.5981402285615,48.85952717593237,2.0515437239652585,0
40740352,"70.32856393,  20.9015133",2010-10-27T07:42:00.183,WARM,SUB,NO,medium,4,0.02,55496.3208355,2773.3612527390314,0.0,0.0,0
40740608,"220.46858143, -75.139479",2010-10-16T09:13:33.791,WARM,SUB,NO,medium,4,0.02,55485.3844189,2659.2810019098615,29.922785072345558,1.1252208792848668,0
40741376,"208.76065392, -29.090531",2011-04-19T15:40:11.831,WARM,SUB,NO,medium,4,0.02,55670.6529147,1922.854349861326,62.522278633914084,3.2515348153344594,0
40741632,"172.43151684,  56.737574",2011-01-04T22:09:52.099,WARM,SUB,NO,medium,4,0.02,55565.9235197,1319.9780756395185,37.07168304279205,2.808507484098259,0
40742144,"172.26717479,  39.336975",2011-01-18T12:37:44.129,WARM,SUB,NO,medium,4,0.02,55579.5262052,2608.4412363082447,37.08528208134194,1.4217411366272197,0
40742400,"171.24908336,  40.003520",2011-01-18T12:39:32.930,WARM,SUB,NO,medium,4,0.1,55579.5274645,672.9533683125924,11.514632998428382,1.711059568258189,0
40742912,"26.66132299,  12.4117736",2010-10-03T20:36:56.665,WARM,SUB,NO,medium,4,0.02,55472.8589892,970.37009363181,44.896257573282206,4.626714886198595,0
40743424,"309.96614714,  11.249639",2010-12-10T00:53:49.490,WARM,SUB,NO,medium,4,0.02,55540.0373784,2742.4169159178896,51.56911534487386,1.880425804171122,0
40743680,"279.16281366,  6.6718045",2010-10-27T00:25:56.274,WARM,SUB,NO,medium,4,0.02,55496.0180124,4722.879904998141,74.63795460493517,1.5803483490221113,0
40743936,"173.5914526,  3.06016476",2011-02-04T18:29:20.478,WARM,SUB,NO,medium,4,0.02,55596.7703759,4039.3776155384335,64.77995361614644,1.6037112590552276,0
40744192,"39.75475277, -58.1870767",2010-09-07T08:21:51.740,WARM,SUB,NO,medium,4,0.02,55446.3485155,1828.1823768084687,54.17627020974662,2.9633952770250582,0
40744448,"128.63188255, -0.7260634",2010-12-19T16:48:50.922,WARM,SUB,NO,medium,4,0.02,55549.7005894,2020.0252103575624,77.31565881051718,3.8274600937694045,0
40744704,"108.14010654, -46.759304",2010-12-04T00:16:09.215,WARM,SUB,NO,medium,4,0.02,55534.0112178,10242.252093691442,88.21299824326839,0.8612656419343733,0
40745216,"135.61163344, -66.396081",2011-04-15T23:30:56.675,WARM,SUB,NO,medium,4,0.02,55666.9798226,9671.18506242878,285.6128290207381,2.953235070749546,0
40745472,"237.03942988,  1.5717416",2011-04-18T07:17:39.685,WARM,SUB,NO,medium,4,0.02,55669.3039315,1884.173839517438,33.97449392134055,1.8031507076885154,0
40745984,"167.67448158,  31.159090",2011-01-18T11:51:15.137,WARM,SUB,NO,medium,4,0.1,55579.4939252,410.9010633562473,11.664036408082692,2.8386483872323507,0
